timeStamp,elapsed,label,responseCode,responseMessage,dataType,success,failureMessage,bytes,Latency,IdleTime,Connect
1608071619082,0,Look at Product,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 66: http://localhost:30080/tools.descartes.teastore.webui/product?id=${product_id},text,false,,1214,0,0,0
1608071618716,368,Login,200,,text,true,,4642,348,0,0
1608071619082,3,Add Product to Cart,500,,text,false,,6390,3,0,0
1608071619082,3,Add Product to Cart,500,,text,false,,6390,3,0,1
1608071619085,0,List Products with different page,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 80: http://localhost:30080/tools.descartes.teastore.webui/category?category=5&page=${page_id},text,false,,1225,0,0,0
1608071619074,13,List Products,500,,text,false,,6474,13,0,0
1608071619087,0,Look at Product,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 66: http://localhost:30080/tools.descartes.teastore.webui/product?id=${product_id},text,false,,1214,0,0,0
1608071619085,0,List Products with different page,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 80: http://localhost:30080/tools.descartes.teastore.webui/category?category=5&page=${page_id},text,false,,1225,0,0,0
1608071619087,8,Add Product to Cart,500,,text,false,,6390,7,0,0
1608071619081,14,List Products,500,,text,false,,6474,14,0,0
1608071619095,0,List Products with different page,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 80: http://localhost:30080/tools.descartes.teastore.webui/category?category=3&page=${page_id},text,false,,1225,0,0,0
1608071619088,7,Add Product 2 to Cart,500,,text,false,,6390,7,0,1
1608071619095,0,Look at Product,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 66: http://localhost:30080/tools.descartes.teastore.webui/product?id=${product_id},text,false,,1214,0,0,0
1608071619086,10,Add Product 2 to Cart,500,,text,false,,6390,10,0,0
1608071619095,3,Add Product to Cart,500,,text,false,,6390,3,0,1
1608071619098,0,List Products with different page,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 80: http://localhost:30080/tools.descartes.teastore.webui/category?category=3&page=${page_id},text,false,,1225,0,0,0
1608071619095,6,Add Product 2 to Cart,500,,text,false,,6390,6,0,1
1608071619084,18,List Products,500,,text,false,,6474,18,0,0
1608071619102,0,Look at Product,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 66: http://localhost:30080/tools.descartes.teastore.webui/product?id=${product_id},text,false,,1214,0,0,0
1608071619099,4,Add Product 2 to Cart,500,,text,false,,6390,4,0,0
1608071619081,22,Home,200,,text,true,,3098,22,0,0
1608071619070,36,Login,200,,text,true,,4642,13,0,0
1608071619102,10,Add Product to Cart,500,,text,false,,6390,10,0,1
1608071619113,0,List Products with different page,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 80: http://localhost:30080/tools.descartes.teastore.webui/category?category=5&page=${page_id},text,false,,1225,0,0,0
1608071619113,4,Add Product 2 to Cart,500,,text,false,,6390,3,0,1
1608071619096,26,Logout,200,,text,true,,4829,10,0,1
1608071619101,27,Logout,200,,text,true,,4829,5,0,0
1608071619095,41,Logout,200,,text,true,,4829,10,0,1
1608071619103,43,Logout,200,,text,true,,4829,12,0,0
1608071619129,17,Home,200,,text,true,,3098,17,0,0
1608071619106,48,List Products,500,,text,false,,6474,48,0,0
1608071619154,0,Look at Product,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 66: http://localhost:30080/tools.descartes.teastore.webui/product?id=${product_id},text,false,,1214,0,0,0
1608071619137,21,Home,200,,text,true,,3098,21,0,0
1608071619103,58,Login,200,,text,true,,4642,11,0,0
1608071619154,7,Add Product to Cart,500,,text,false,,6390,7,0,1
1608071619161,0,List Products with different page,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 80: http://localhost:30080/tools.descartes.teastore.webui/category?category=5&page=${page_id},text,false,,1225,0,0,0
1608071619161,4,Add Product 2 to Cart,500,,text,false,,6390,4,0,1
1608071619146,19,Home,200,,text,true,,3098,19,0,0
1608071619123,46,Home,200,,text,true,,3098,46,0,0
1608071619117,54,Logout,200,,text,true,,4829,7,0,0
1608071619161,17,List Products,500,,text,false,,6474,16,0,0
1608071619178,0,Look at Product,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 66: http://localhost:30080/tools.descartes.teastore.webui/product?id=${product_id},text,false,,1214,0,0,0
1608071619178,5,Add Product to Cart,500,,text,false,,6390,5,0,1
1608071619146,38,Login,200,,text,true,,4642,14,0,0
1608071619158,26,Login,200,,text,true,,4642,10,0,0
1608071619184,0,List Products with different page,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 80: http://localhost:30080/tools.descartes.teastore.webui/category?category=4&page=${page_id},text,false,,1225,0,0,0
1608071619184,5,Add Product 2 to Cart,500,,text,false,,6390,5,0,0
1608071619172,18,Home,200,,text,true,,3098,18,0,0
1608071619184,13,List Products,500,,text,false,,6474,13,0,0
1608071619198,0,Look at Product,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 66: http://localhost:30080/tools.descartes.teastore.webui/product?id=${product_id},text,false,,1214,0,0,0
1608071619184,15,List Products,500,,text,false,,6474,15,0,0
1608071619200,0,Look at Product,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 66: http://localhost:30080/tools.descartes.teastore.webui/product?id=${product_id},text,false,,1214,0,0,0
1608071619198,4,Add Product to Cart,500,,text,false,,6390,4,0,1
1608071619200,2,Add Product to Cart,500,,text,false,,6390,2,0,0
1608071619202,0,List Products with different page,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 80: http://localhost:30080/tools.descartes.teastore.webui/category?category=3&page=${page_id},text,false,,1225,0,0,0
1608071619202,0,List Products with different page,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 80: http://localhost:30080/tools.descartes.teastore.webui/category?category=5&page=${page_id},text,false,,1225,0,0,0
1608071619166,38,Login,200,,text,true,,4642,13,0,0
1608071619169,35,Login,200,,text,true,,4642,15,0,0
1608071619202,2,Add Product 2 to Cart,500,,text,false,,6390,2,0,1
1608071619202,4,Add Product 2 to Cart,500,,text,false,,6390,4,0,1
1608071619166,42,Logout,200,,text,true,,4829,13,0,0
1608071619189,26,Logout,200,,text,true,,4829,10,0,1
1608071619204,17,List Products,500,,text,false,,6474,17,0,0
1608071619208,13,Home,200,,text,true,,3098,13,0,0
1608071619221,0,Look at Product,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 66: http://localhost:30080/tools.descartes.teastore.webui/product?id=${product_id},text,false,,1214,0,0,0
1608071619204,16,List Products,500,,text,false,,6474,16,0,0
1608071619222,0,Look at Product,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 66: http://localhost:30080/tools.descartes.teastore.webui/product?id=${product_id},text,false,,1214,0,0,0
1608071619221,25,Add Product to Cart,500,,text,false,,6390,24,0,1
1608071619190,56,Login,200,,text,true,,4642,25,0,0
1608071619246,0,List Products with different page,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 80: http://localhost:30080/tools.descartes.teastore.webui/category?category=5&page=${page_id},text,false,,1225,0,0,0
1608071619205,41,Logout,200,,text,true,,4829,7,0,0
1608071619246,2,Add Product 2 to Cart,500,,text,false,,6390,2,0,1
1608071619244,4,Add Product to Cart,500,,text,false,,6390,4,0,1
1608071619206,42,Logout,200,,text,true,,4829,9,0,0
1608071619249,0,List Products with different page,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 80: http://localhost:30080/tools.descartes.teastore.webui/category?category=3&page=${page_id},text,false,,1225,0,0,0
1608071619249,2,Add Product 2 to Cart,500,,text,false,,6390,2,0,0
1608071619246,11,List Products,500,,text,false,,6474,11,0,0
1608071619257,0,Look at Product,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 66: http://localhost:30080/tools.descartes.teastore.webui/product?id=${product_id},text,false,,1214,0,0,0
1608071619221,38,Login,200,,text,true,,4642,23,0,0
1608071619257,2,Add Product to Cart,500,,text,false,,6390,2,0,1
1608071619259,0,List Products with different page,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 80: http://localhost:30080/tools.descartes.teastore.webui/category?category=5&page=${page_id},text,false,,1225,0,0,0
1608071619260,1,Add Product 2 to Cart,500,,text,false,,6390,1,0,0
1608071619249,19,Logout,200,,text,true,,4829,5,0,0
1608071619259,11,List Products,500,,text,false,,6474,11,0,0
1608071619271,0,Look at Product,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 66: http://localhost:30080/tools.descartes.teastore.webui/product?id=${product_id},text,false,,1214,0,0,0
1608071619271,2,Add Product to Cart,500,,text,false,,6390,2,0,0
1608071619274,0,List Products with different page,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 80: http://localhost:30080/tools.descartes.teastore.webui/category?category=5&page=${page_id},text,false,,1225,0,0,0
1608071619251,24,Logout,200,,text,true,,4495,8,0,1
1608071619274,2,Add Product 2 to Cart,500,,text,false,,6390,2,0,0
1608071619262,19,Logout,200,,text,true,,4829,6,0,0
1608071619276,17,Logout,200,,text,true,,4829,5,0,1
